Random seed 1,Test set partition 2
Train track nr,Class train,Test track nr,Class test,Feature distances from train track to each test track
296,3(disco),,,0.19538731572913334,0.0022360882927816342,0.18860828488370002,0.010719395870133002,0.0075717064926986676,2.2829004862996664e-05,0.11204811966205667,0.0019127913257650008,-24.37699574419334,1.4057866787681996,1.5514827739565666,0.26473758257879665,0.22847366228551236,0.17905785812313,0.48987540116676664,0.13064444615539667,0.11587200661685333,0.12279144781699335,0.3945736434107333
,,689,9(rock),0.2076442296122333,0.001500811416360167,0.21528585271320003,0.010211501285707665,0.0062956249187116654,1.6212320912811668e-05,0.12325581395352002,0.002116104109592334,-23.87554770023667,0.4233512879112334,1.463238336282567,0.1734595652605667,0.14636414058568667,0.1722481359876167,0.3231046290942379,0.1102204253487933,0.11905781691160335,0.1154593730559333,0.39922480620156653,,0.012256913883099962,0.0007352768764214673,0.02667756782950001,0.0005078945844253363,0.0012760815739870021,6.616683950184996e-06,0.011207694291463344,0.00020331278382733332,0.5014480439566711,0.9824353908569663,0.0882444376739997,0.09127801731822996,0.08210952169982569,0.006809722135513285,0.16677077207252872,0.02042402080660337,0.0031858102947500133,0.007332074761060042,0.004651162790833219
,,85,7(pop),0.20451000748450002,0.002423410326393667,0.16499818313951667,0.007795346997459785,0.006855611887799,3.301253776232633e-05,0.10696309106633001,0.0021996125403160667,-25.138004542156672,0.9554392398123002,1.7168794479506342,0.22140658727871337,0.08541813501777769,0.1436921571987867,0.3209830341949696,0.1455979856335467,0.20358345411305667,0.10829438450969331,0.37286821705425,,0.009122691755366674,0.0001873220336120326,0.02361010174418335,0.002924048872673217,0.0007160946048996673,1.0183532899329665e-05,0.005085028595726668,0.00028682121455106597,0.7610087979633313,0.45034743895589946,0.16539667399406754,0.043330995300083275,0.14305552726773468,0.035365700924343296,0.16889236697179705,0.014953539478150035,0.08771144749620334,0.014497063307300037,0.021705426356483315
,,846,2(country),0.20430818447706664,0.003242334899579232,0.17601744186038668,0.016569296501768003,0.0075850238298156665,3.5820569483117665e-05,0.10444333196796667,0.0028234490340727342,-24.825369154993332,1.30811991012,1.7556517506656668,0.1894923493648733,0.32220210139970995,0.27861007519013664,0.19106563276223867,0.1477173986872266,0.08543938678531,0.13073017254313332,0.3891472868216665,,0.008920868747933297,0.001006246606797598,0.012590843023313342,0.005849900631635001,1.3317337116998916e-05,1.2991564620121e-05,0.007604787694090009,0.0009106577083077335,0.4483734107999915,0.09766676864819956,0.20416897670910017,0.07524523321392335,0.09372843911419759,0.09955221706700665,0.298809768404528,0.017072952531829944,0.03043261983154333,0.007938724726139976,0.005426356589066816
,,639,9(rock),0.19972551404299999,0.0016379922159921669,0.14487645348841333,0.010560700612727335,0.007273432776026668,3.1223572708252996e-05,0.10676284531013998,0.0019107179200603002,-25.36258545643334,1.7238620477756001,1.8687190825479665,0.3438537402905333,0.3407609207327899,0.22387638985093336,0.4996347419254467,0.1552927403458133,0.35885493894783327,0.11834594030832335,0.33875968992246663,,0.0043381983138666425,0.0005980960767894674,0.04373183139528669,0.0001586952574056666,0.00029827371667199946,8.394567845256332e-06,0.005285274351916697,2.0734057047005258e-06,0.9855897122399995,0.3180753690074005,0.31723630859139984,0.07911615771173663,0.11228725844727755,0.04481853172780337,0.009759340758680068,0.024648294190416642,0.24298293233097995,0.004445507508669996,0.05581395348826668
,,225,3(disco),0.20026224575373333,0.0016842006321647666,0.19768047480623,0.010627318279621666,0.007613001076868666,2.9628829757514002e-05,0.11362429648506,0.0021452515046125665,-24.771841774736664,1.6000770688608996,1.339959302956833,0.26257011224741,0.4175103214893667,0.18003500852763335,0.48524974044203334,0.12304164260623,0.19094592696598664,0.11149115568774337,0.32868217054253335,,0.004874930024599988,0.0005518876606168677,0.009072189922529977,9.207759051133545e-05,4.129458416999871e-05,6.799824894517338e-06,0.0015761768230033307,0.00023246017884756575,0.3948460305433237,0.1942903900927,0.21152347099973356,0.002167470331386645,0.18903665920385432,0.0009771504045033574,0.004625660724733305,0.007602803549166662,0.07507392034913331,0.011300292129249975,0.06589147286819996

177,6(metal),,,0.22715582628620007,0.0009018943099280333,0.2593174660853334,0.008319144612584666,0.006144767666262999,7.884190153397332e-06,0.1430634566665333,0.0016644050271789,-22.90725044393666,0.21059762181803335,1.1401184904059,0.14085914758888332,0.14158082327561558,0.12131020459548335,0.25240432727753004,0.09527682362126332,0.20313447789653397,0.08349181269605,0.41317829457359995
,,689,9(rock),0.2076442296122333,0.001500811416360167,0.21528585271320003,0.010211501285707665,0.0062956249187116654,1.6212320912811668e-05,0.12325581395352002,0.002116104109592334,-23.87554770023667,0.4233512879112334,1.463238336282567,0.1734595652605667,0.14636414058568667,0.1722481359876167,0.3231046290942379,0.1102204253487933,0.11905781691160335,0.1154593730559333,0.39922480620156653,,0.019511596673966763,0.0005989171064321336,0.04403161337213338,0.0018923566731229996,0.00015085725244866604,8.328130759414336e-06,0.019807642713013288,0.000451699082413434,0.9682972563000085,0.21275366609320004,0.32311984587666687,0.03260041767168337,0.004783317310071089,0.05093793139213336,0.07070030181670789,0.014943601727529982,0.08407666098493062,0.03196756035988331,0.013953488372033418
,,163,6(metal),0.24919061174526663,0.0008555053379288002,0.3223625242248667,0.010143602287664333,0.005794100244689666,6.243737672200001e-06,0.16019205388440005,0.0018276594912777673,-23.751323072296668,0.32525105222889994,1.3721287966970999,0.1672065443498634,0.3695568712381717,0.14357247165594,0.06604713180057632,0.11013576190727667,0.19780869349423771,0.07450747866583665,0.4007751937983665,,0.022034785459066564,4.6388971999233126e-05,0.06304505813953332,0.0018244576750796673,0.00035066742157333335,1.6404524811973313e-06,0.017128597217866748,0.00016325446409886724,0.8440726283600064,0.11465343041086659,0.23201030629119979,0.02634739676098008,0.22797604796255613,0.022262267060456656,0.18635719547695373,0.014858938286013354,0.005325784402296252,0.008984334030213342,0.012403100775233433
,,111,6(metal),0.21902683733913328,0.0013588844482454667,0.22230196220923332,0.011553244816840868,0.006466287594423999,1.1679261591590335e-05,0.12849557790620997,0.0019107862695423338,-23.19769571560333,0.18720254331683664,1.2726130766653,0.11346339735396668,0.6730753607544666,0.12182889330718669,0.3494170139335027,0.10061460405731663,0.2507826457277467,0.09181717025270333,0.4596899224806,,0.00812898894706679,0.00045699013831743335,0.037015503876100087,0.0032341002042562024,0.0003215199281609996,3.7950714381930026e-06,0.014567878760323338,0.00024638124236343374,0.29044527166666967,0.02339507850119671,0.13249458625940003,0.027395750234916638,0.531494537478851,0.0005186887117033384,0.09701268665597268,0.005337780436053319,0.04764816783121276,0.00832535755665334,0.04651162790700003
